lat_bin,lon_bin,light_count,lat,lon
22,33,32,43.69250000000005,-79.47250000000015
34,44,37,43.75250000000008,-79.4175000000002
37,49,41,43.76750000000009,-79.39250000000023
32,83,38,43.74250000000008,-79.22250000000038
24,79,31,43.70250000000006,-79.24250000000036
43,92,13,43.797500000000106,-79.17750000000042
35,88,25,43.757500000000086,-79.1975000000004
36,53,18,43.76250000000009,-79.37250000000024
15,30,25,43.657500000000034,-79.48750000000014
47,62,24,43.817500000000116,-79.32750000000028
7,26,17,43.617500000000014,-79.50750000000012
26,39,18,43.71250000000006,-79.44250000000018
27,4,26,43.717500000000065,-79.61750000000002
18,35,18,43.67250000000004,-79.46250000000016
30,9,30,43.73250000000007,-79.59250000000004
36,89,20,43.76250000000009,-79.19250000000041
29,50,23,43.72750000000007,-79.38750000000023
21,46,42,43.68750000000005,-79.40750000000021
40,59,38,43.7825000000001,-79.34250000000027
33,56,15,43.74750000000008,-79.35750000000026
34,21,17,43.75250000000008,-79.5325000000001
25,52,18,43.70750000000006,-79.37750000000024
39,99,39,43.777500000000096,-79.14250000000045
37,26,27,43.76750000000009,-79.50750000000012
43,69,25,43.797500000000106,-79.29250000000032
35,65,32,43.757500000000086,-79.3125000000003
14,42,32,43.65250000000003,-79.4275000000002
26,16,32,43.71250000000006,-79.55750000000008
17,53,70,43.66750000000004,-79.37250000000024
36,66,40,43.76250000000009,-79.3075000000003
29,27,30,43.72750000000007,-79.50250000000013
47,75,37,43.817500000000116,-79.26250000000034
40,36,24,43.7825000000001,-79.45750000000017
42,82,15,43.7925000000001,-79.22750000000038
21,59,18,43.68750000000005,-79.34250000000027
41,37,31,43.7875000000001,-79.45250000000017
25,29,20,43.70750000000006,-79.49250000000013
39,76,23,43.777500000000096,-79.25750000000035
31,72,21,43.737500000000075,-79.27750000000033
22,23,20,43.69250000000005,-79.52250000000011
14,19,17,43.65250000000003,-79.54250000000009
13,60,26,43.64750000000003,-79.33750000000028
32,73,29,43.74250000000008,-79.27250000000033
24,69,31,43.70250000000006,-79.29250000000032
43,82,26,43.797500000000106,-79.22750000000038
16,65,31,43.66250000000004,-79.3125000000003
35,78,31,43.757500000000086,-79.24750000000036
36,43,39,43.76250000000009,-79.4225000000002
28,39,21,43.72250000000007,-79.44250000000018
7,16,26,43.617500000000014,-79.55750000000008
38,89,20,43.77250000000009,-79.19250000000041
17,66,18,43.66750000000004,-79.3075000000003
28,75,14,43.72250000000007,-79.26250000000034
29,40,24,43.72750000000007,-79.43750000000018
21,36,25,43.68750000000005,-79.45750000000017
27,79,33,43.717500000000065,-79.24250000000036
33,10,33,43.74750000000008,-79.58750000000005
30,84,29,43.73250000000007,-79.21750000000038
10,26,20,43.63250000000002,-79.50750000000012
42,95,29,43.7925000000001,-79.16250000000043
2,22,17,43.5925,-79.5275000000001
25,42,17,43.70750000000006,-79.4275000000002
31,85,35,43.737500000000075,-79.21250000000039
37,16,30,43.76750000000009,-79.55750000000008
32,50,25,43.74250000000008,-79.38750000000023
24,46,33,43.70250000000006,-79.40750000000021
43,59,16,43.797500000000106,-79.34250000000027
3,23,30,43.597500000000004,-79.52250000000011
35,55,27,43.757500000000086,-79.36250000000025
14,32,19,43.65250000000003,-79.47750000000015
17,43,28,43.66750000000004,-79.4225000000002
36,56,26,43.76250000000009,-79.35750000000026
28,52,21,43.72250000000007,-79.37750000000024
29,17,27,43.72750000000007,-79.55250000000008
47,65,31,43.817500000000116,-79.3125000000003
21,13,22,43.68750000000005,-79.57250000000006
50,76,27,43.832500000000124,-79.25750000000035
42,72,28,43.7925000000001,-79.27750000000033
21,49,23,43.68750000000005,-79.39250000000023
20,53,27,43.68250000000005,-79.37250000000024
39,66,22,43.777500000000096,-79.3075000000003
31,62,22,43.737500000000075,-79.32750000000028
23,58,17,43.697500000000055,-79.34750000000027
22,13,26,43.69250000000005,-79.57250000000006
13,50,85,43.64750000000003,-79.38750000000023
32,63,20,43.74250000000008,-79.32250000000029
43,72,20,43.797500000000106,-79.27750000000033
16,55,46,43.66250000000004,-79.36250000000025
17,20,24,43.66750000000004,-79.5375000000001
35,68,24,43.757500000000086,-79.29750000000031
28,29,29,43.72250000000007,-79.49250000000013
46,83,28,43.812500000000114,-79.22250000000038
38,79,30,43.77250000000009,-79.24250000000036
17,56,24,43.66750000000004,-79.35750000000026
49,88,15,43.82750000000012,-79.1975000000004
29,30,22,43.72750000000007,-79.48750000000014
21,26,30,43.68750000000005,-79.50750000000012
27,69,35,43.717500000000065,-79.29250000000032
33,0,28,43.74750000000008,-79.6375
19,65,17,43.677500000000045,-79.3125000000003
39,43,26,43.777500000000096,-79.4225000000002
30,74,37,43.73250000000007,-79.26750000000034
10,16,24,43.63250000000002,-79.55750000000008
42,85,14,43.7925000000001,-79.21250000000039
20,66,31,43.68250000000005,-79.3075000000003
13,27,20,43.64750000000003,-79.50250000000013
31,75,27,43.737500000000075,-79.26250000000034
32,40,44,43.74250000000008,-79.43750000000018
23,71,24,43.697500000000055,-79.28250000000033
24,36,38,43.70250000000006,-79.45750000000017
43,49,24,43.797500000000106,-79.39250000000023
16,32,35,43.66250000000004,-79.47750000000015
35,45,52,43.757500000000086,-79.41250000000021
28,6,22,43.72250000000007,-79.60750000000003
45,95,24,43.80750000000011,-79.16250000000043
5,22,22,43.60750000000001,-79.5275000000001
46,60,16,43.812500000000114,-79.33750000000028
37,91,25,43.76750000000009,-79.18250000000042
17,33,16,43.66750000000004,-79.47250000000015
9,29,27,43.62750000000002,-79.49250000000013
28,42,22,43.72250000000007,-79.4275000000002
26,81,44,43.71250000000006,-79.23250000000037
38,92,19,43.77250000000009,-79.17750000000042
42,62,21,43.7925000000001,-79.32750000000028
20,43,29,43.68250000000005,-79.4225000000002
39,56,16,43.777500000000096,-79.35750000000026
12,39,30,43.64250000000003,-79.44250000000018
31,52,25,43.737500000000075,-79.37750000000024
32,17,17,43.74250000000008,-79.55250000000008
23,48,45,43.697500000000055,-79.39750000000022
24,13,20,43.70250000000006,-79.57250000000006
41,102,21,43.7875000000001,-79.12750000000047
13,40,17,43.64750000000003,-79.43750000000018
45,72,26,43.80750000000011,-79.27750000000033
24,49,44,43.70250000000006,-79.39250000000023
16,45,23,43.66250000000004,-79.41250000000021
17,10,23,43.66750000000004,-79.58750000000005
35,58,22,43.757500000000086,-79.34750000000027
36,23,20,43.76250000000009,-79.52250000000011
46,73,35,43.812500000000114,-79.27250000000033
38,69,22,43.77250000000009,-79.29250000000032
49,78,15,43.82750000000012,-79.24750000000036
42,39,31,43.7925000000001,-79.44250000000018
21,16,20,43.68750000000005,-79.55750000000008
19,55,15,43.677500000000045,-79.36250000000025
20,20,22,43.68250000000005,-79.5375000000001
39,33,22,43.777500000000096,-79.47250000000015
11,51,14,43.637500000000024,-79.38250000000023
31,29,28,43.737500000000075,-79.49250000000013
23,25,27,43.697500000000055,-79.51250000000012
41,79,22,43.7875000000001,-79.24250000000036
20,56,18,43.68250000000005,-79.35750000000026
12,52,52,43.64250000000003,-79.37750000000024
31,65,27,43.737500000000075,-79.3125000000003
44,84,28,43.80250000000011,-79.21750000000038
32,30,27,43.74250000000008,-79.48750000000014
23,61,33,43.697500000000055,-79.33250000000028
24,26,16,43.70250000000006,-79.50750000000012
16,22,31,43.66250000000004,-79.5275000000001
35,35,29,43.757500000000086,-79.46250000000016
34,76,33,43.75250000000008,-79.25750000000035
45,85,14,43.80750000000011,-79.21250000000039
37,81,31,43.76750000000009,-79.23250000000037
38,46,42,43.77250000000009,-79.40750000000021
17,23,23,43.66750000000004,-79.52250000000011
9,19,25,43.62750000000002,-79.54250000000009
15,62,28,43.657500000000034,-79.32750000000028
26,71,17,43.71250000000006,-79.28250000000033
27,36,15,43.717500000000065,-79.45750000000017
18,67,36,43.67250000000004,-79.30250000000031
19,32,19,43.677500000000045,-79.47750000000015
38,82,23,43.77250000000009,-79.22750000000038
30,41,29,43.73250000000007,-79.43250000000019
27,72,32,43.717500000000065,-79.27750000000033
40,91,18,43.7825000000001,-79.18250000000042
19,68,20,43.677500000000045,-79.29750000000031
20,33,17,43.68250000000005,-79.47250000000015
39,46,36,43.777500000000096,-79.40750000000021
12,29,25,43.64250000000003,-79.49250000000013
30,77,24,43.73250000000007,-79.25250000000035
31,42,33,43.737500000000075,-79.4275000000002
4,25,30,43.602500000000006,-79.51250000000012
32,7,32,43.74250000000008,-79.60250000000003
23,38,25,43.697500000000055,-79.44750000000018
35,12,38,43.757500000000086,-79.57750000000006
41,92,16,43.7875000000001,-79.17750000000042
1,19,15,43.5875,-79.54250000000009
33,88,30,43.74750000000008,-79.1975000000004
34,53,34,43.75250000000008,-79.37250000000024
13,30,38,43.64750000000003,-79.48750000000014
44,97,31,43.80250000000011,-79.15250000000044
45,62,32,43.80750000000011,-79.32750000000028
37,58,20,43.76750000000009,-79.34750000000027
16,35,14,43.66250000000004,-79.46250000000016
36,13,18,43.76250000000009,-79.57250000000006
28,9,26,43.72250000000007,-79.59250000000004
34,89,28,43.75250000000008,-79.19250000000041
26,48,26,43.71250000000006,-79.39750000000022
46,63,18,43.812500000000114,-79.32250000000029
37,94,19,43.76750000000009,-79.16750000000043
38,59,24,43.77250000000009,-79.34250000000027
49,68,33,43.82750000000012,-79.29750000000031
27,49,49,43.717500000000065,-79.39250000000023
19,45,40,43.677500000000045,-79.41250000000021
20,10,20,43.68250000000005,-79.58750000000005
11,41,33,43.637500000000024,-79.43250000000019
30,54,20,43.73250000000007,-79.36750000000025
31,19,34,43.737500000000075,-79.54250000000009
23,15,34,43.697500000000055,-79.56250000000007
41,69,25,43.7875000000001,-79.29250000000032
33,65,17,43.74750000000008,-79.3125000000003
12,42,20,43.64250000000003,-79.4275000000002
13,7,12,43.64750000000003,-79.60250000000003
44,74,29,43.80250000000011,-79.26750000000034
32,20,21,43.74250000000008,-79.5375000000001
24,16,25,43.70250000000006,-79.55750000000008
35,25,19,43.757500000000086,-79.51250000000012
22,55,21,43.69250000000005,-79.36250000000025
34,66,13,43.75250000000008,-79.3075000000003
45,75,17,43.80750000000011,-79.26250000000034
37,71,21,43.76750000000009,-79.28250000000033
38,36,18,43.77250000000009,-79.45750000000017
15,52,67,43.657500000000034,-79.37750000000024
26,61,12,43.71250000000006,-79.33250000000028
27,26,33,43.717500000000065,-79.50750000000012
18,57,32,43.67250000000004,-79.35250000000026
19,22,31,43.677500000000045,-79.5275000000001
11,18,21,43.637500000000024,-79.54750000000008
30,31,16,43.73250000000007,-79.48250000000014
42,42,17,43.7925000000001,-79.4275000000002
29,72,28,43.72750000000007,-79.27750000000033
48,85,14,43.82250000000012,-79.21250000000039
40,81,20,43.7825000000001,-79.23250000000037
41,46,20,43.7875000000001,-79.40750000000021
20,23,15,43.68250000000005,-79.52250000000011
12,19,28,43.64250000000003,-79.54250000000009
31,32,34,43.737500000000075,-79.47750000000015
23,28,33,43.697500000000055,-79.49750000000013
41,82,24,43.7875000000001,-79.22750000000038
33,78,25,43.74750000000008,-79.24750000000036
34,43,47,43.75250000000008,-79.4225000000002
25,74,30,43.70750000000006,-79.26750000000034
45,52,31,43.80750000000011,-79.37750000000024
37,48,43,43.76750000000009,-79.39750000000022
22,68,15,43.69250000000005,-79.29750000000031
15,29,19,43.657500000000034,-79.49250000000013
26,38,32,43.71250000000006,-79.44750000000018
18,34,17,43.67250000000004,-79.46750000000016
38,49,36,43.77250000000009,-79.39250000000023
30,8,24,43.73250000000007,-79.59750000000004
36,88,31,43.76250000000009,-79.1975000000004
8,26,29,43.62250000000002,-79.50750000000012
27,39,23,43.717500000000065,-79.44250000000018
19,35,31,43.677500000000045,-79.46250000000016
30,44,17,43.73250000000007,-79.4175000000002
31,9,28,43.737500000000075,-79.59250000000004
40,94,22,43.7825000000001,-79.16750000000043
41,59,14,43.7875000000001,-79.34250000000027
33,55,20,43.74750000000008,-79.36250000000025
34,20,32,43.75250000000008,-79.5375000000001
25,51,38,43.70750000000006,-79.38250000000023
4,28,27,43.602500000000006,-79.49750000000013
44,64,33,43.80250000000011,-79.3175000000003
24,6,17,43.70250000000006,-79.60750000000003
37,25,20,43.76750000000009,-79.51250000000012
22,45,48,43.69250000000005,-79.41250000000021
14,41,23,43.65250000000003,-79.43250000000019
34,56,22,43.75250000000008,-79.35750000000026
26,15,19,43.71250000000006,-79.56250000000007
37,61,19,43.76750000000009,-79.33250000000028
15,42,34,43.657500000000034,-79.4275000000002
47,74,15,43.817500000000116,-79.26750000000034
26,51,28,43.71250000000006,-79.38250000000023
27,16,21,43.717500000000065,-79.55750000000008
18,47,32,43.67250000000004,-79.40250000000022
30,21,26,43.73250000000007,-79.5325000000001
29,62,31,43.72750000000007,-79.32750000000028
48,75,18,43.82250000000012,-79.26250000000034
21,58,20,43.68750000000005,-79.34750000000027
40,71,21,43.7825000000001,-79.28250000000033
41,36,14,43.7875000000001,-79.45750000000017
20,13,26,43.68250000000005,-79.57250000000006
23,18,16,43.697500000000055,-79.54750000000008
10,48,14,43.63250000000002,-79.39750000000022
33,68,18,43.74750000000008,-79.29750000000031
25,64,23,43.70750000000006,-79.3175000000003
43,81,35,43.797500000000106,-79.23250000000037
22,58,21,43.69250000000005,-79.34750000000027
14,54,69,43.65250000000003,-79.36750000000025
15,19,17,43.657500000000034,-79.54250000000009
7,15,23,43.617500000000014,-79.56250000000007
26,28,26,43.71250000000006,-79.49750000000013
18,24,24,43.67250000000004,-79.51750000000011
17,65,32,43.66750000000004,-79.3125000000003
36,78,27,43.76250000000009,-79.24750000000036
28,74,21,43.72250000000007,-79.26750000000034
29,39,26,43.72750000000007,-79.44250000000018
47,87,19,43.817500000000116,-79.2025000000004
8,16,16,43.62250000000002,-79.55750000000008
40,48,36,43.7825000000001,-79.39750000000022
19,25,27,43.677500000000045,-79.51250000000012
11,21,28,43.637500000000024,-79.5325000000001
29,75,25,43.72750000000007,-79.26250000000034
21,71,33,43.68750000000005,-79.28250000000033
41,49,18,43.7875000000001,-79.39250000000023
34,10,22,43.75250000000008,-79.58750000000005
25,41,26,43.70750000000006,-79.43250000000019
44,54,19,43.80250000000011,-79.36750000000025
37,15,19,43.76750000000009,-79.56250000000007
3,22,16,43.597500000000004,-79.5275000000001
22,35,19,43.69250000000005,-79.46250000000016
14,31,20,43.65250000000003,-79.48250000000014
32,85,29,43.74250000000008,-79.21250000000039
43,94,32,43.797500000000106,-79.16750000000043
35,90,31,43.757500000000086,-79.18750000000041
36,55,28,43.76250000000009,-79.36250000000025
15,32,19,43.657500000000034,-79.47750000000015
28,51,20,43.72250000000007,-79.38250000000023
7,28,27,43.617500000000014,-79.49750000000013
18,37,15,43.67250000000004,-79.45250000000017
30,11,23,43.73250000000007,-79.58250000000005
48,65,21,43.82250000000012,-79.3125000000003
21,48,37,43.68750000000005,-79.39750000000022
40,61,19,43.7825000000001,-79.33250000000028
33,22,34,43.74750000000008,-79.5275000000001
22,12,29,43.69250000000005,-79.57750000000006
34,23,20,43.75250000000008,-79.52250000000011
25,54,27,43.70750000000006,-79.36750000000025
37,28,22,43.76750000000009,-79.49750000000013
32,62,28,43.74250000000008,-79.32750000000028
24,58,23,43.70250000000006,-79.34750000000027
43,71,25,43.797500000000106,-79.28250000000033
35,67,22,43.757500000000086,-79.30250000000031
14,44,36,43.65250000000003,-79.4175000000002
26,18,18,43.71250000000006,-79.54750000000008
18,14,23,43.67250000000004,-79.56750000000007
17,55,60,43.66750000000004,-79.36250000000025
28,64,18,43.72250000000007,-79.3175000000003
29,29,22,43.72750000000007,-79.49250000000013
21,25,17,43.68750000000005,-79.51250000000012
40,38,14,43.7825000000001,-79.44750000000018
10,15,23,43.63250000000002,-79.56250000000007
42,84,23,43.7925000000001,-79.21750000000038
21,61,32,43.68750000000005,-79.33250000000028
41,39,27,43.7875000000001,-79.44250000000018
20,65,14,43.68250000000005,-79.3125000000003
25,31,19,43.70750000000006,-79.48250000000014
31,74,29,43.737500000000075,-79.26750000000034
23,70,36,43.697500000000055,-79.28750000000032
43,48,27,43.797500000000106,-79.39750000000022
14,21,30,43.65250000000003,-79.5325000000001
32,75,34,43.74250000000008,-79.26250000000034
43,84,28,43.797500000000106,-79.21750000000038
17,32,23,43.66750000000004,-79.47750000000015
35,80,36,43.757500000000086,-79.23750000000037
36,45,41,43.76250000000009,-79.41250000000021
28,41,38,43.72250000000007,-79.43250000000019
6,22,20,43.61250000000001,-79.5275000000001
38,91,17,43.77250000000009,-79.18250000000042
17,68,25,43.66750000000004,-79.29750000000031
29,42,18,43.72750000000007,-79.4275000000002
21,38,19,43.68750000000005,-79.44750000000018
40,51,24,43.7825000000001,-79.38250000000023
27,81,18,43.717500000000065,-79.23250000000037
39,55,14,43.777500000000096,-79.36250000000025
10,28,26,43.63250000000002,-79.49750000000013
42,97,35,43.7925000000001,-79.15250000000044
39,91,20,43.777500000000096,-79.18250000000042
13,39,26,43.64750000000003,-79.44250000000018
24,48,38,43.70250000000006,-79.39750000000022
3,25,22,43.597500000000004,-79.51250000000012
16,44,16,43.66250000000004,-79.4175000000002
43,61,25,43.797500000000106,-79.33250000000028
35,57,17,43.757500000000086,-79.35250000000026
36,22,19,43.76250000000009,-79.5275000000001
46,72,22,43.812500000000114,-79.27750000000033
17,45,19,43.66750000000004,-79.41250000000021
36,58,19,43.76250000000009,-79.34750000000027
49,77,19,43.82750000000012,-79.25250000000035
21,15,28,43.68750000000005,-79.56250000000007
50,78,13,43.832500000000124,-79.24750000000036
42,74,21,43.7925000000001,-79.26750000000034
25,21,29,43.70750000000006,-79.5325000000001
20,55,24,43.68250000000005,-79.36250000000025
39,68,38,43.777500000000096,-79.29750000000031
12,51,65,43.64250000000003,-79.38250000000023
32,29,37,43.74250000000008,-79.49250000000013
23,60,32,43.697500000000055,-79.33750000000028
35,34,27,43.757500000000086,-79.46750000000016
14,11,18,43.65250000000003,-79.58250000000005
13,52,39,43.64750000000003,-79.37750000000024
32,65,17,43.74250000000008,-79.3125000000003
45,84,27,43.80750000000011,-79.21750000000038
24,61,20,43.70250000000006,-79.33250000000028
16,57,32,43.66250000000004,-79.35250000000026
17,22,28,43.66750000000004,-79.5275000000001
35,70,30,43.757500000000086,-79.28750000000032
36,35,24,43.76250000000009,-79.46250000000016
28,31,23,43.72250000000007,-79.48250000000014
46,85,18,43.812500000000114,-79.21250000000039
38,81,23,43.77250000000009,-79.23250000000037
42,51,33,43.7925000000001,-79.38250000000023
21,28,29,43.68750000000005,-79.49750000000013
27,71,21,43.717500000000065,-79.28250000000033
33,2,34,43.74750000000008,-79.62750000000001
19,67,24,43.677500000000045,-79.30250000000031
39,45,46,43.777500000000096,-79.41250000000021
30,76,36,43.73250000000007,-79.25750000000035
31,41,14,43.737500000000075,-79.43250000000019
10,18,18,43.63250000000002,-79.54750000000008
42,87,19,43.7925000000001,-79.2025000000004
41,91,27,43.7875000000001,-79.18250000000042
20,68,18,43.68250000000005,-79.29750000000031
13,29,32,43.64750000000003,-79.49250000000013
31,77,21,43.737500000000075,-79.25250000000035
32,42,49,43.74250000000008,-79.4275000000002
23,73,16,43.697500000000055,-79.27250000000033
24,38,21,43.70250000000006,-79.44750000000018
43,51,19,43.797500000000106,-79.38250000000023
16,34,30,43.66250000000004,-79.46750000000016
35,47,35,43.757500000000086,-79.40250000000022
36,12,21,43.76250000000009,-79.57750000000006
28,8,21,43.72250000000007,-79.59750000000004
34,88,19,43.75250000000008,-79.1975000000004
46,62,20,43.812500000000114,-79.32750000000028
37,93,37,43.76750000000009,-79.17250000000043
38,58,20,43.77250000000009,-79.34750000000027
17,35,28,43.66750000000004,-79.46250000000016
49,67,34,43.82750000000012,-79.30250000000031
28,44,21,43.72250000000007,-79.4175000000002
29,9,23,43.72750000000007,-79.59250000000004
27,48,47,43.717500000000065,-79.39750000000022
6,25,19,43.61250000000001,-79.51250000000012
38,94,17,43.77250000000009,-79.16750000000043
42,64,20,43.7925000000001,-79.3175000000003
20,45,33,43.68250000000005,-79.41250000000021
39,58,32,43.777500000000096,-79.34750000000027
12,41,35,43.64250000000003,-79.43250000000019
31,54,15,43.737500000000075,-79.36750000000025
32,19,16,43.74250000000008,-79.54250000000009
23,50,40,43.697500000000055,-79.38750000000023
24,15,22,43.70250000000006,-79.56250000000007
16,11,17,43.66250000000004,-79.58250000000005
35,24,20,43.757500000000086,-79.51750000000011
34,65,12,43.75250000000008,-79.3125000000003
13,42,23,43.64750000000003,-79.4275000000002
45,74,25,43.80750000000011,-79.26750000000034
24,51,28,43.70250000000006,-79.38250000000023
37,70,26,43.76750000000009,-79.28750000000032
16,47,40,43.66250000000004,-79.40250000000022
17,12,14,43.66750000000004,-79.57750000000006
28,21,33,43.72250000000007,-79.5325000000001
26,60,28,43.71250000000006,-79.33750000000028
46,75,13,43.812500000000114,-79.26250000000034
38,71,32,43.77250000000009,-79.28250000000033
27,61,17,43.717500000000065,-79.33250000000028
19,57,36,43.677500000000045,-79.35250000000026
20,22,13,43.68250000000005,-79.5275000000001
12,18,17,43.64250000000003,-79.54750000000008
30,66,18,43.73250000000007,-79.3075000000003
31,31,35,43.737500000000075,-79.48250000000014
23,27,17,43.697500000000055,-79.50250000000013
41,81,32,43.7875000000001,-79.23250000000037
20,58,20,43.68250000000005,-79.34750000000027
33,77,19,43.74750000000008,-79.25250000000035
12,54,93,43.64250000000003,-79.36750000000025
13,19,25,43.64750000000003,-79.54250000000009
44,86,26,43.80250000000011,-79.2075000000004
23,63,18,43.697500000000055,-79.32250000000029
24,28,18,43.70250000000006,-79.49750000000013
16,24,33,43.66250000000004,-79.51750000000011
35,37,19,43.757500000000086,-79.45250000000017
22,67,19,43.69250000000005,-79.30250000000031
34,78,37,43.75250000000008,-79.24750000000036
45,87,36,43.80750000000011,-79.2025000000004
37,83,18,43.76750000000009,-79.22250000000038
38,48,41,43.77250000000009,-79.39750000000022
8,25,27,43.62250000000002,-79.51250000000012
26,73,17,43.71250000000006,-79.27250000000033
27,38,29,43.717500000000065,-79.44750000000018
18,69,13,43.67250000000004,-79.29250000000032
19,34,28,43.677500000000045,-79.46750000000016
30,43,15,43.73250000000007,-79.4225000000002
31,8,27,43.737500000000075,-79.59750000000004
42,54,15,43.7925000000001,-79.36750000000025
40,93,22,43.7825000000001,-79.17250000000043
19,70,31,43.677500000000045,-79.28750000000032
20,35,30,43.68250000000005,-79.46250000000016
12,31,37,43.64250000000003,-79.48250000000014
31,44,27,43.737500000000075,-79.4175000000002
32,9,20,43.74250000000008,-79.59250000000004
4,27,20,43.602500000000006,-79.50250000000013
23,40,25,43.697500000000055,-79.43750000000018
35,14,32,43.757500000000086,-79.56750000000007
41,94,29,43.7875000000001,-79.16750000000043
34,55,14,43.75250000000008,-79.36250000000025
44,99,15,43.80250000000011,-79.14250000000045
45,64,25,43.80750000000011,-79.3175000000003
28,11,25,43.72250000000007,-79.58250000000005
15,41,34,43.657500000000034,-79.43250000000019
26,50,27,43.71250000000006,-79.38750000000023
27,15,25,43.717500000000065,-79.56250000000007
46,65,18,43.812500000000114,-79.3125000000003
18,46,36,43.67250000000004,-79.40750000000021
38,61,16,43.77250000000009,-79.33250000000028
30,20,23,43.73250000000007,-79.5375000000001
49,70,31,43.82750000000012,-79.28750000000032
48,74,16,43.82250000000012,-79.26750000000034
19,47,29,43.677500000000045,-79.40250000000022
39,25,12,43.777500000000096,-79.51250000000012
11,43,25,43.637500000000024,-79.4225000000002
30,56,38,43.73250000000007,-79.35750000000026
23,17,19,43.697500000000055,-79.55250000000008
41,71,26,43.7875000000001,-79.28250000000033
25,63,29,43.70750000000006,-79.32250000000029
44,76,18,43.80250000000011,-79.25750000000035
24,18,21,43.70250000000006,-79.54750000000008
37,37,23,43.76750000000009,-79.45250000000017
16,14,28,43.66250000000004,-79.56750000000007
22,57,23,43.69250000000005,-79.35250000000026
14,53,60,43.65250000000003,-79.37250000000024
34,68,36,43.75250000000008,-79.29750000000031
26,27,37,43.71250000000006,-79.50250000000013
37,73,28,43.76750000000009,-79.27250000000033
38,38,32,43.77250000000009,-79.44750000000018
15,54,65,43.657500000000034,-79.36750000000025
47,86,31,43.817500000000116,-79.2075000000004
26,63,20,43.71250000000006,-79.32250000000029
27,28,29,43.717500000000065,-79.49750000000013
18,59,18,43.67250000000004,-79.34250000000027
19,24,31,43.677500000000045,-79.51750000000011
11,20,23,43.637500000000024,-79.5375000000001
29,74,15,43.72750000000007,-79.26750000000034
48,87,15,43.82250000000012,-79.2025000000004
21,70,13,43.68750000000005,-79.28750000000032
40,83,34,43.7825000000001,-79.22250000000038
41,48,16,43.7875000000001,-79.39750000000022
20,25,30,43.68250000000005,-79.51250000000012
12,21,27,43.64250000000003,-79.5325000000001
4,17,32,43.602500000000006,-79.55250000000008
22,34,30,43.69250000000005,-79.46750000000016
41,84,17,43.7875000000001,-79.21750000000038
33,80,16,43.74750000000008,-79.23750000000037
25,76,28,43.70750000000006,-79.25750000000035
44,89,26,43.80250000000011,-79.19250000000041
45,54,20,43.80750000000011,-79.36750000000025
37,50,35,43.76750000000009,-79.38750000000023
43,93,35,43.797500000000106,-79.17250000000043
22,70,17,43.69250000000005,-79.28750000000032
15,31,18,43.657500000000034,-79.48250000000014
7,27,16,43.617500000000014,-79.50250000000013
26,40,26,43.71250000000006,-79.43750000000018
18,36,19,43.67250000000004,-79.45750000000017
30,10,18,43.73250000000007,-79.58750000000005
36,90,29,43.76250000000009,-79.18750000000041
8,28,36,43.62250000000002,-79.49750000000013
40,60,25,43.7825000000001,-79.33750000000028
19,37,24,43.677500000000045,-79.45250000000017
11,33,17,43.637500000000024,-79.47250000000015
31,11,15,43.737500000000075,-79.58250000000005
23,7,16,43.697500000000055,-79.60250000000003
40,96,22,43.7825000000001,-79.15750000000044
41,61,17,43.7875000000001,-79.33250000000028
25,53,30,43.70750000000006,-79.37250000000024
39,100,27,43.777500000000096,-79.13750000000046
44,66,36,43.80250000000011,-79.3075000000003
37,27,30,43.76750000000009,-79.50250000000013
22,47,36,43.69250000000005,-79.40250000000022
14,43,15,43.65250000000003,-79.4225000000002
26,17,23,43.71250000000006,-79.55250000000008
18,13,24,43.67250000000004,-79.57250000000006
38,28,39,43.77250000000009,-79.49750000000013
36,67,24,43.76250000000009,-79.30250000000031
15,44,17,43.657500000000034,-79.4175000000002
27,18,22,43.717500000000065,-79.54750000000008
18,49,27,43.67250000000004,-79.39250000000023
19,14,26,43.677500000000045,-79.56750000000007
30,23,19,43.73250000000007,-79.52250000000011
29,64,27,43.72750000000007,-79.3175000000003
21,60,26,43.68750000000005,-79.33750000000028
40,73,27,43.7825000000001,-79.27250000000033
41,38,29,43.7875000000001,-79.44750000000018
12,11,16,43.64250000000003,-79.58250000000005
25,30,19,43.70750000000006,-79.48750000000014
22,24,18,43.69250000000005,-79.51750000000011
14,20,26,43.65250000000003,-79.5375000000001
34,35,25,43.75250000000008,-79.46250000000016
25,66,33,43.70750000000006,-79.3075000000003
32,74,41,43.74250000000008,-79.26750000000034
37,40,33,43.76750000000009,-79.43750000000018
43,83,14,43.797500000000106,-79.22250000000038
35,79,30,43.757500000000086,-79.24250000000036
14,56,29,43.65250000000003,-79.35750000000026
15,21,25,43.657500000000034,-79.5325000000001
7,17,29,43.617500000000014,-79.55250000000008
26,30,20,43.71250000000006,-79.48750000000014
17,67,22,43.66750000000004,-79.30250000000031
36,80,30,43.76250000000009,-79.23750000000037
28,76,33,43.72250000000007,-79.25750000000035
29,41,26,43.72750000000007,-79.43250000000019
8,18,22,43.62250000000002,-79.54750000000008
21,37,15,43.68750000000005,-79.45250000000017
40,50,23,43.7825000000001,-79.38750000000023
11,23,20,43.637500000000024,-79.52250000000011
10,27,29,43.63250000000002,-79.50250000000013
42,96,31,43.7925000000001,-79.15750000000044
21,73,12,43.68750000000005,-79.27250000000033
41,51,24,43.7875000000001,-79.38250000000023
